Car Name,Brand,Country of Origin,Body Style,Segment,Sales,Month
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2016-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2017-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2018-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2019-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2020-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2021-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2022-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2023-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2024-12-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-01-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-02-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-03-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-04-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-05-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-06-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-07-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-08-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-09-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-10-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-11-01
Sonata,Hyundai,South Korea,Sedan,D2,0,2025-12-01
Sonet,Kia,South Korea,SUV,C1,0,2011-01-01
Sonet,Kia,South Korea,SUV,C1,0,2011-02-01
Sonet,Kia,South Korea,SUV,C1,0,2011-03-01
Sonet,Kia,South Korea,SUV,C1,0,2011-04-01
Sonet,Kia,South Korea,SUV,C1,0,2011-05-01
Sonet,Kia,South Korea,SUV,C1,0,2011-06-01
Sonet,Kia,South Korea,SUV,C1,0,2011-07-01
Sonet,Kia,South Korea,SUV,C1,0,2011-08-01
Sonet,Kia,South Korea,SUV,C1,0,2011-09-01
Sonet,Kia,South Korea,SUV,C1,0,2011-10-01
Sonet,Kia,South Korea,SUV,C1,0,2011-11-01
Sonet,Kia,South Korea,SUV,C1,0,2011-12-01
Sonet,Kia,South Korea,SUV,C1,0,2012-01-01
Sonet,Kia,South Korea,SUV,C1,0,2012-02-01
Sonet,Kia,South Korea,SUV,C1,0,2012-03-01
Sonet,Kia,South Korea,SUV,C1,0,2012-04-01
Sonet,Kia,South Korea,SUV,C1,0,2012-05-01
Sonet,Kia,South Korea,SUV,C1,0,2012-06-01
Sonet,Kia,South Korea,SUV,C1,0,2012-07-01
Sonet,Kia,South Korea,SUV,C1,0,2012-08-01
Sonet,Kia,South Korea,SUV,C1,0,2012-09-01
Sonet,Kia,South Korea,SUV,C1,0,2012-10-01
Sonet,Kia,South Korea,SUV,C1,0,2012-11-01
Sonet,Kia,South Korea,SUV,C1,0,2012-12-01
Sonet,Kia,South Korea,SUV,C1,0,2013-01-01
Sonet,Kia,South Korea,SUV,C1,0,2013-02-01
Sonet,Kia,South Korea,SUV,C1,0,2013-03-01
Sonet,Kia,South Korea,SUV,C1,0,2013-04-01
Sonet,Kia,South Korea,SUV,C1,0,2013-05-01
Sonet,Kia,South Korea,SUV,C1,0,2013-06-01
Sonet,Kia,South Korea,SUV,C1,0,2013-07-01
Sonet,Kia,South Korea,SUV,C1,0,2013-08-01
Sonet,Kia,South Korea,SUV,C1,0,2013-09-01
Sonet,Kia,South Korea,SUV,C1,0,2013-10-01
Sonet,Kia,South Korea,SUV,C1,0,2013-11-01
Sonet,Kia,South Korea,SUV,C1,0,2013-12-01
Sonet,Kia,South Korea,SUV,C1,0,2014-01-01
Sonet,Kia,South Korea,SUV,C1,0,2014-02-01
Sonet,Kia,South Korea,SUV,C1,0,2014-03-01
Sonet,Kia,South Korea,SUV,C1,0,2014-04-01
Sonet,Kia,South Korea,SUV,C1,0,2014-05-01
Sonet,Kia,South Korea,SUV,C1,0,2014-06-01
Sonet,Kia,South Korea,SUV,C1,0,2014-07-01
Sonet,Kia,South Korea,SUV,C1,0,2014-08-01
Sonet,Kia,South Korea,SUV,C1,0,2014-09-01
Sonet,Kia,South Korea,SUV,C1,0,2014-10-01
Sonet,Kia,South Korea,SUV,C1,0,2014-11-01
Sonet,Kia,South Korea,SUV,C1,0,2014-12-01
Sonet,Kia,South Korea,SUV,C1,0,2015-01-01
Sonet,Kia,South Korea,SUV,C1,0,2015-02-01
Sonet,Kia,South Korea,SUV,C1,0,2015-03-01
Sonet,Kia,South Korea,SUV,C1,0,2015-04-01
Sonet,Kia,South Korea,SUV,C1,0,2015-05-01
Sonet,Kia,South Korea,SUV,C1,0,2015-06-01
Sonet,Kia,South Korea,SUV,C1,0,2015-07-01
Sonet,Kia,South Korea,SUV,C1,0,2015-08-01
Sonet,Kia,South Korea,SUV,C1,0,2015-09-01
Sonet,Kia,South Korea,SUV,C1,0,2015-10-01
Sonet,Kia,South Korea,SUV,C1,0,2015-11-01
Sonet,Kia,South Korea,SUV,C1,0,2015-12-01
Sonet,Kia,South Korea,SUV,C1,0,2016-01-01
Sonet,Kia,South Korea,SUV,C1,0,2016-02-01
Sonet,Kia,South Korea,SUV,C1,0,2016-03-01
Sonet,Kia,South Korea,SUV,C1,0,2016-04-01
Sonet,Kia,South Korea,SUV,C1,0,2016-05-01
Sonet,Kia,South Korea,SUV,C1,0,2016-06-01
Sonet,Kia,South Korea,SUV,C1,0,2016-07-01
Sonet,Kia,South Korea,SUV,C1,0,2016-08-01
Sonet,Kia,South Korea,SUV,C1,0,2016-09-01
Sonet,Kia,South Korea,SUV,C1,0,2016-10-01
Sonet,Kia,South Korea,SUV,C1,0,2016-11-01
Sonet,Kia,South Korea,SUV,C1,0,2016-12-01
Sonet,Kia,South Korea,SUV,C1,0,2017-01-01
Sonet,Kia,South Korea,SUV,C1,0,2017-02-01
Sonet,Kia,South Korea,SUV,C1,0,2017-03-01
Sonet,Kia,South Korea,SUV,C1,0,2017-04-01
Sonet,Kia,South Korea,SUV,C1,0,2017-05-01
Sonet,Kia,South Korea,SUV,C1,0,2017-06-01
Sonet,Kia,South Korea,SUV,C1,0,2017-07-01
Sonet,Kia,South Korea,SUV,C1,0,2017-08-01
Sonet,Kia,South Korea,SUV,C1,0,2017-09-01
Sonet,Kia,South Korea,SUV,C1,0,2017-10-01
Sonet,Kia,South Korea,SUV,C1,0,2017-11-01
Sonet,Kia,South Korea,SUV,C1,0,2017-12-01
Sonet,Kia,South Korea,SUV,C1,0,2018-01-01
Sonet,Kia,South Korea,SUV,C1,0,2018-02-01
Sonet,Kia,South Korea,SUV,C1,0,2018-03-01
Sonet,Kia,South Korea,SUV,C1,0,2018-04-01
Sonet,Kia,South Korea,SUV,C1,0,2018-05-01
Sonet,Kia,South Korea,SUV,C1,0,2018-06-01
Sonet,Kia,South Korea,SUV,C1,0,2018-07-01
Sonet,Kia,South Korea,SUV,C1,0,2018-08-01
Sonet,Kia,South Korea,SUV,C1,0,2018-09-01
Sonet,Kia,South Korea,SUV,C1,0,2018-10-01
Sonet,Kia,South Korea,SUV,C1,0,2018-11-01
Sonet,Kia,South Korea,SUV,C1,0,2018-12-01
Sonet,Kia,South Korea,SUV,C1,0,2019-01-01
Sonet,Kia,South Korea,SUV,C1,0,2019-02-01
Sonet,Kia,South Korea,SUV,C1,0,2019-03-01
Sonet,Kia,South Korea,SUV,C1,0,2019-04-01
Sonet,Kia,South Korea,SUV,C1,0,2019-05-01
Sonet,Kia,South Korea,SUV,C1,0,2019-06-01
Sonet,Kia,South Korea,SUV,C1,0,2019-07-01
Sonet,Kia,South Korea,SUV,C1,0,2019-08-01
Sonet,Kia,South Korea,SUV,C1,0,2019-09-01
Sonet,Kia,South Korea,SUV,C1,0,2019-10-01
Sonet,Kia,South Korea,SUV,C1,0,2019-11-01
Sonet,Kia,South Korea,SUV,C1,0,2019-12-01
Sonet,Kia,South Korea,SUV,C1,0,2020-01-01
Sonet,Kia,South Korea,SUV,C1,0,2020-02-01
Sonet,Kia,South Korea,SUV,C1,0,2020-03-01
Sonet,Kia,South Korea,SUV,C1,0,2020-04-01
Sonet,Kia,South Korea,SUV,C1,0,2020-05-01
Sonet,Kia,South Korea,SUV,C1,0,2020-06-01
Sonet,Kia,South Korea,SUV,C1,0,2020-07-01
Sonet,Kia,South Korea,SUV,C1,0,2020-08-01
Sonet,Kia,South Korea,SUV,C1,9266,2020-09-01
Sonet,Kia,South Korea,SUV,C1,11721,2020-10-01
Sonet,Kia,South Korea,SUV,C1,11417,2020-11-01
Sonet,Kia,South Korea,SUV,C1,5959,2020-12-01
Sonet,Kia,South Korea,SUV,C1,8859,2021-01-01
Sonet,Kia,South Korea,SUV,C1,7997,2021-02-01
Sonet,Kia,South Korea,SUV,C1,8498,2021-03-01
Sonet,Kia,South Korea,SUV,C1,7724,2021-04-01
Sonet,Kia,South Korea,SUV,C1,6627,2021-05-01
Sonet,Kia,South Korea,SUV,C1,5963,2021-06-01
Sonet,Kia,South Korea,SUV,C1,7675,2021-07-01
Sonet,Kia,South Korea,SUV,C1,7752,2021-08-01
Sonet,Kia,South Korea,SUV,C1,4454,2021-09-01
Sonet,Kia,South Korea,SUV,C1,5443,2021-10-01
Sonet,Kia,South Korea,SUV,C1,4719,2021-11-01
Sonet,Kia,South Korea,SUV,C1,3578,2021-12-01
Sonet,Kia,South Korea,SUV,C1,6904,2022-01-01
Sonet,Kia,South Korea,SUV,C1,6154,2022-02-01
Sonet,Kia,South Korea,SUV,C1,6871,2022-03-01
Sonet,Kia,South Korea,SUV,C1,5404,2022-04-01
Sonet,Kia,South Korea,SUV,C1,7899,2022-05-01
Sonet,Kia,South Korea,SUV,C1,7455,2022-06-01
Sonet,Kia,South Korea,SUV,C1,7215,2022-07-01
Sonet,Kia,South Korea,SUV,C1,7838,2022-08-01
Sonet,Kia,South Korea,SUV,C1,9291,2022-09-01
Sonet,Kia,South Korea,SUV,C1,7614,2022-10-01
Sonet,Kia,South Korea,SUV,C1,7834,2022-11-01
Sonet,Kia,South Korea,SUV,C1,5772,2022-12-01
Sonet,Kia,South Korea,SUV,C1,9261,2023-01-01
Sonet,Kia,South Korea,SUV,C1,9836,2023-02-01
Sonet,Kia,South Korea,SUV,C1,8677,2023-03-01
Sonet,Kia,South Korea,SUV,C1,9744,2023-04-01
Sonet,Kia,South Korea,SUV,C1,8251,2023-05-01
Sonet,Kia,South Korea,SUV,C1,7722,2023-06-01
Sonet,Kia,South Korea,SUV,C1,4245,2023-07-01
Sonet,Kia,South Korea,SUV,C1,4120,2023-08-01
Sonet,Kia,South Korea,SUV,C1,4984,2023-09-01
Sonet,Kia,South Korea,SUV,C1,6493,2023-10-01
Sonet,Kia,South Korea,SUV,C1,6433,2023-11-01
Sonet,Kia,South Korea,SUV,C1,10,2023-12-01
Sonet,Kia,South Korea,SUV,C1,11530,2024-01-01
Sonet,Kia,South Korea,SUV,C1,9102,2024-02-01
Sonet,Kia,South Korea,SUV,C1,8750,2024-03-01
Sonet,Kia,South Korea,SUV,C1,7901,2024-04-01
Sonet,Kia,South Korea,SUV,C1,7433,2024-05-01
Sonet,Kia,South Korea,SUV,C1,9816,2024-06-01
Sonet,Kia,South Korea,SUV,C1,9459,2024-07-01
Sonet,Kia,South Korea,SUV,C1,10073,2024-08-01
Sonet,Kia,South Korea,SUV,C1,10335,2024-09-01
Sonet,Kia,South Korea,SUV,C1,9699,2024-10-01
Sonet,Kia,South Korea,SUV,C1,9255,2024-11-01
Sonet,Kia,South Korea,SUV,C1,3337,2024-12-01
Sonet,Kia,South Korea,SUV,C1,7194,2025-01-01
Sonet,Kia,South Korea,SUV,C1,7598,2025-02-01
Sonet,Kia,South Korea,SUV,C1,7705,2025-03-01
Sonet,Kia,South Korea,SUV,C1,8068,2025-04-01
Sonet,Kia,South Korea,SUV,C1,8054,2025-05-01
Sonet,Kia,South Korea,SUV,C1,6658,2025-06-01
Sonet,Kia,South Korea,SUV,C1,7627,2025-07-01
Sonet,Kia,South Korea,SUV,C1,7741,2025-08-01
Sonet,Kia,South Korea,SUV,C1,9020,2025-09-01
Sonet,Kia,South Korea,SUV,C1,12745,2025-10-01
Sonet,Kia,South Korea,SUV,C1,12051,2025-11-01
Sonet,Kia,South Korea,SUV,C1,9418,2025-12-01
Spark,Chevrolet,USA,Hatchback,A,3267,2011-01-01
Spark,Chevrolet,USA,Hatchback,A,2998,2011-02-01
Spark,Chevrolet,USA,Hatchback,A,3289,2011-03-01
Spark,Chevrolet,USA,Hatchback,A,3887,2011-04-01
Spark,Chevrolet,USA,Hatchback,A,3017,2011-05-01
Spark,Chevrolet,USA,Hatchback,A,3318,2011-06-01
Spark,Chevrolet,USA,Hatchback,A,1499,2011-07-01
Spark,Chevrolet,USA,Hatchback,A,1297,2011-08-01
Spark,Chevrolet,USA,Hatchback,A,1596,2011-09-01
Spark,Chevrolet,USA,Hatchback,A,1782,2011-10-01
Spark,Chevrolet,USA,Hatchback,A,1041,2011-11-01
Spark,Chevrolet,USA,Hatchback,A,1365,2011-12-01
Spark,Chevrolet,USA,Hatchback,A,1190,2012-01-01
Spark,Chevrolet,USA,Hatchback,A,1314,2012-02-01
Spark,Chevrolet,USA,Hatchback,A,1877,2012-03-01
Spark,Chevrolet,USA,Hatchback,A,810,2012-04-01
Spark,Chevrolet,USA,Hatchback,A,730,2012-05-01
Spark,Chevrolet,USA,Hatchback,A,614,2012-06-01
Spark,Chevrolet,USA,Hatchback,A,534,2012-07-01
Spark,Chevrolet,USA,Hatchback,A,530,2012-08-01
Spark,Chevrolet,USA,Hatchback,A,254,2012-09-01
Spark,Chevrolet,USA,Hatchback,A,829,2012-10-01
Spark,Chevrolet,USA,Hatchback,A,925,2012-11-01
Spark,Chevrolet,USA,Hatchback,A,740,2012-12-01
Spark,Chevrolet,USA,Hatchback,A,688,2013-01-01
Spark,Chevrolet,USA,Hatchback,A,529,2013-02-01
Spark,Chevrolet,USA,Hatchback,A,606,2013-03-01
Spark,Chevrolet,USA,Hatchback,A,259,2013-04-01
Spark,Chevrolet,USA,Hatchback,A,293,2013-05-01
Spark,Chevrolet,USA,Hatchback,A,293,2013-06-01
Spark,Chevrolet,USA,Hatchback,A,293,2013-07-01
Spark,Chevrolet,USA,Hatchback,A,232,2013-08-01
Spark,Chevrolet,USA,Hatchback,A,290,2013-09-01
Spark,Chevrolet,USA,Hatchback,A,282,2013-10-01
Spark,Chevrolet,USA,Hatchback,A,224,2013-11-01
Spark,Chevrolet,USA,Hatchback,A,282,2013-12-01
Spark,Chevrolet,USA,Hatchback,A,261,2014-01-01
Spark,Chevrolet,USA,Hatchback,A,135,2014-02-01
Spark,Chevrolet,USA,Hatchback,A,171,2014-03-01
Spark,Chevrolet,USA,Hatchback,A,104,2014-04-01
Spark,Chevrolet,USA,Hatchback,A,137,2014-05-01
Spark,Chevrolet,USA,Hatchback,A,146,2014-06-01
Spark,Chevrolet,USA,Hatchback,A,127,2014-07-01
Spark,Chevrolet,USA,Hatchback,A,159,2014-08-01
Spark,Chevrolet,USA,Hatchback,A,119,2014-09-01
Spark,Chevrolet,USA,Hatchback,A,125,2014-10-01
Spark,Chevrolet,USA,Hatchback,A,82,2014-11-01
Spark,Chevrolet,USA,Hatchback,A,70,2014-12-01
Spark,Chevrolet,USA,Hatchback,A,116,2015-01-01
Spark,Chevrolet,USA,Hatchback,A,130,2015-02-01
Spark,Chevrolet,USA,Hatchback,A,116,2015-03-01
Spark,Chevrolet,USA,Hatchback,A,114,2015-04-01
Spark,Chevrolet,USA,Hatchback,A,94,2015-05-01
Spark,Chevrolet,USA,Hatchback,A,44,2015-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2015-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2016-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2017-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2018-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2019-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2020-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2021-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-08-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-09-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-10-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-11-01
Spark,Chevrolet,USA,Hatchback,A,0,2022-12-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-01-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-02-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-03-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-04-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-05-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-06-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-07-01
Spark,Chevrolet,USA,Hatchback,A,0,2023-08-01
